crate_name,version,time_basic,time_horn,dependency_count
eos-tzdata,0.0.0,0.7306485411245376,0.6533285418991,0.0
flexflow,0.1.0,0.774258750025183,0.6301748747937381,0.0
flexflow-core,0.1.1,0.6689183339476585,0.634758833097294,0.0
flexflow-server,0.1.1,1.2772065410390496,0.6287229168228805,1.0
flexgen,0.4.5,timeout,8.83298004209064,25.0
flexgrid,0.1.1,0.8258367499802262,0.62950479099527,0.0
flexi-parse,0.10.0,timeout,1.073039999930188,6.0
flexi_config,0.1.0,timeout,6.909693333087489,21.0
flexi_func,0.2.7,timeout,0.8739268751814961,5.0
flexi_func_declarative,0.2.7,0.6941795409657061,0.641351834172383,0.0
flexi_logger,0.29.8,timeout,2.0379970418289304,9.0
flexi_logger_datadog,0.1.3,timeout,172.96047795796767,97.0
flexi_logger_rotate_writer,0.0.0,timeout,2.255958874942735,10.0
flexi_syslog,0.5.3,timeout,15.77094225003384,29.0
flexiber,0.1.3,timeout,1.6157115830574185,8.0
flexiber_derive,0.1.3,timeout,0.9294612910598516,5.0
flexible-hyper-server-tls,0.6.0,timeout,34.38413433288224,46.0
flexible-io,0.4.0,1.490042750025168,0.6361632088664919,0.0
flexible-locks,0.1.0,timeout,1.6168229999020696,9.0
flexible-locks_derive,0.1.0,timeout,0.851082667009905,4.0
geohash-rs,0.1.3,0.701317209051922,0.5923932080622762,0.0
geohash-tools,0.1.3,timeout,0.769000040832907,3.0
geohash_gps,0.1.0,0.6607643750030547,0.5847568749450147,0.0
geohasher,0.1.4,0.770676749991253,0.631486666854471,0.0
geohashing,0.1.0,414.56932883290574,0.761379708070308,3.0
geohashrust,0.0.2,0.9261395421344788,0.585111667169258,0.0
geoint,0.1.0,timeout,16.82411429192871,32.0
geoip,0.0.14,timeout,0.8612210000865161,4.0
geoip-api,0.7.1,229.07604450010697,517.7247772919945,154.0
geoip-cli,0.1.0,2.5076429578475654,370.3981479171198,135.0
geoip-http,0.3.0,timeout,78.89320320799015,74.0
geoip-rs,0.6.1,1.9289996661245823,213.55297291697937,104.0
geoip-sys,0.0.14,7.6075746670830995,0.7149304999038577,1.0
geoip2,0.1.7,timeout,0.9305229999590664,5.0
geoip2-city,0.1.0,0.991957207908854,0.64229820901528,0.0
geoip2-codegen,0.1.5,timeout,0.8539907501544803,4.0
geoiplocation,0.3.0,timeout,146.2947847088799,88.0
geoipsed,0.1.3,timeout,31.92244483414106,47.0
geojson,0.24.2,timeout,3.281274792039767,13.0
gwasm-api,0.3.0,1.8484502921346575,370.4557146669831,134.0
gwasm-dispatcher,0.1.0,timeout,2.03036604099907,10.0
gwasm-instrument,0.3.0,1.4996665001381189,0.6533623749855906,1.0
gwasmi,0.30.0,timeout,2.2554118339903653,11.0
